
---------- Begin Simulation Statistics ----------
simSeconds                                   0.088953                       # Number of seconds simulated (Second)
simTicks                                  88953454000                       # Number of ticks simulated (Tick)
finalTick                                 88953454000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1433.68                       # Real time elapsed on the host (Second)
hostTickRate                                 62045409                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1034044                       # Number of bytes of host memory used (Byte)
simInsts                                    292678816                       # Number of instructions simulated (Count)
simOps                                      557243300                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   204145                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     388680                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        177906909                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.607857                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.645123                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       608568181                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   400928                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      598340844                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 279752                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             51725795                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          57939630                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              388753                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           177844739                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.364400                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.376119                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.rank1.pwrStateTime::REF   2970240000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT  22081366750                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp               19172                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         25686                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict              6552                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              46197                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             46197                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq          19173                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port       162977                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.l2.mem_side_port::total       162977                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                  162977                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port      5827520                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.l2.mem_side_port::total      5827520                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                  5827520                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples              65370                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                    65370    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total                65370                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy           217240000                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          345199750                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests          97608                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests        32238                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp             462753                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       468424                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean       150438                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict            24341                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeReq                2                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeResp               2                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq            149244                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp           149244                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq         150899                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq        311855                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       452234                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      1382275                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                1834509                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port     19285440                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     57845504                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                77130944                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                           32693                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   1644032                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples            644691                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.000903                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.030084                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                  644110     99.91%     99.91% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                     580      0.09%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       1      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               2                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total              644691                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
